Name,unique_id,Year of Work,Auction House,Session,Meeting,Sale of,Description,Product URL,Image URL,Size,Category,Period,Estimate RMB,Sold For RMB,China,T,China*T,Estimate,Size_c,weights,subclass,Stratum
Qing Daoguang Blue Ground Pastel Open Light Cowherd Weaver Girl Picture bowl (Pair),328,Qing Daoguang,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,Each decorated with four medallions闁挎稑鐦塧riously depicting a scene from the story of Niu Lang Zhi Nu闁挎稑顔揾e Cowherd and the Fairy Weaver闁挎稑顔慹served on a lavender sgraffiato ground闁挎稑鐣秐livened with pink闁挎稑鐦攅llow and turquoise vaporous clouds闁挎稑顔揾e interior in underglaze-blue with a scene of the two lovers meeting surrounded by magpies and ruyi clouds,https://auction.artron.net/paimai-art16470854,https://image.artron.net/wd/auction//31/art/275/8cf89f0a053758e0676682fe2c04e6c5.jpg,15,Bowl,Qing,143100,161915,0,0,0,143100.0,2,1.67372175980975,3,B3
Qing Jiaqing Yellow land pastel entwined flowers inside the five bats bowl,331,Qing Jiaqing,Christie's,Autumn Auction 2001 - Important Chinese Crafts,Autumn Auction 2001,29/10/2001,With deep rounded sides rising to a slightly everted rim闁挎稑顔揾e bowl is well enamelled around the exterior with four large exotic blossoms surrounded by thick foliate meanders and smaller subsidiary flowers闁挎稑顔慹served against a lemon-yellow ground闁挎稑顔揾e interior scattered with five iron-red bats闁挎稑鐦島fu,https://auction.artron.net/paimai-art16470851,https://image.artron.net/wd/auction//31/art/275/e35e2eba04e7347335016c7d27a2c506.jpg,15,Bowl,Qing,318000,249100,0,0,0,318000.0,2,1.67372175980975,3,B3
Qing Qianlong a fine enamelled bowl,337,Qing Qianlong,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400021,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F37f0ecc7b4bc052ff95cbec5fdb98eaf.jpg&w=560&t=1699739937416,12,Bowl,Qing,26500000,30933344,0,1,0,26500000.0,1,0.859770114942528,1,B1
Qing Kangxi A fine and rare imperial bowl with a fine and rare decoration of peonies and fruits on a carmine-red ground and enamelled inside,339,Qing Kangxi,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400025,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Faf1c9768a18e3ed9ef8ec6169bc3e97d.jpg&w=560&t=1699739937416,12,Bowl,Qing,3339000,6120864,0,1,0,3339000.0,1,0.859770114942528,1,B1
Qing Kangxi A fine and rare imperial yellow-enamelled bowl with flowers bowl,340,Qing Kangxi,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400019,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Fc9f5ab58fc9d5f06bbde6df476d56e79.jpg&w=560&t=1699739937416,11,Bowl,Qing,6890000,6002144,0,1,0,6890000.0,1,0.859770114942528,1,B1
Qing Kangxi a bowl with peonies and flowers on a coral-red ground,343,Qing Kangxi,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400072,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Fae82e55e9e6633bb7d0ca55ad7093847.jpg&w=560&t=1699739937416,11,Bowl,Qing,1484000,3865184,0,1,0,1484000.0,1,0.859770114942528,1,B1
qing yongzheng A fine and rare imperial yellow bowl in famille-rose famille-rose with narcissus and lingzhi,355,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400009,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Fc1bf2b768756b9e0746dd09cbc4bfd43.jpg&w=560&t=1699742013142,14,Bowl,Qing,291500,1039648,0,1,0,291500.0,2,1.67372175980975,3,B3
qing yongzheng A fine and rare imperial bowl with a fine and rare decoration in famille-rose famille-rose on a coral-red ground,356,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400111,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F89d0d7f5c5e8661749e35d9f285b3fb1.jpg&w=560&t=1699742013142,13,Bowl,Qing,954000,1015904,0,1,0,954000.0,1,0.859770114942528,1,B1
Qing dynasty Yongzheng A fine and rare bowl in famille-rose enamelled peonies on a carmine ground,357,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400120,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F966657063d6ff206d41e3edf130d4de5.jpg&w=560&t=1699742013142,13,Bowl,Qing,291500,890400,0,1,0,291500.0,1,0.859770114942528,1,B1
qing yongzheng a fine and rare imperial bowl in famille-rose,370,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400007,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Ff6798c15ed0a74de4e4791bfc198249a.jpg&w=560&t=1699743693893,9,Bowl,Qing,132500,292560,0,1,0,132500.0,1,0.859770114942528,1,B1
Qing Yongzheng bowl with a fine and rare famille-rose famille-rose bowl,372,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400001,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Fa2c318410daa5dd85251d11d03995eaa.jpg&w=560&t=1699743693893,13,Bowl,Qing,265000,279840,0,1,0,265000.0,1,0.859770114942528,1,B1
qing xuantong famille-rose famille-rose bowl with a fine and rare bird,375,Qing Xuantong,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400116,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2Fac84dc44f88d5c792faa20b412b5f049.jpg&w=560&t=1699744169117,18,Bowl,Qing,143100,203520,0,1,0,143100.0,2,1.67372175980975,3,B3
Ming Wanli a fine and rare bowl in blue and white,376,Ming Wanli,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400126,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F8591345c7030a03285ec316969cbf479.jpg&w=560&t=1699744169117,17,Bowl,Ming,185500,190800,0,1,0,185500.0,2,0.0234482758620689,2,B2
qing yongzheng a fine and rare imperial bowl with a fine and rare decoration of a bat in famille-rose colours,378,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400002,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F4c14d54dd8a5bd34b1fd2832bef9907a.jpg&w=560&t=1699744169117,10,Bowl,Qing,143100,178080,0,1,0,143100.0,1,0.859770114942528,1,B1
qing qianlong fine and rare imperial yellow bowl,382,Qing Qianlong,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400022,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F7a4ef4e3903985f097cc178ded650fbb.jpg&w=560&t=1699744169117,13,Bowl,Qing,132500,127200,0,1,0,132500.0,1,0.859770114942528,1,B1
qing Jiaqing a fine and rare bowl in the form of a famille-rose,383,Qing Jiaqing,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400098,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F8f190894e015d153924ee8fa9523efa5.jpg&w=560&t=1699744683555,8,Bowl,Qing,95400,101760,0,1,0,95400.0,1,0.859770114942528,1,B1
Qing yongzheng fine and rare imperial yellow bowl,386,Qing Yongzheng,Sotheby's,2003 Autumn Chinese Works of Art,Autumn Auction 2003,26/10/2003,,https://auction.artron.net/paimai-art23400015,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F709%2F86df6705f76411ab5312666f5f20689c.jpg&w=560&t=1699744763138,10,Bowl,Qing,84800,89040,0,1,0,84800.0,1,0.859770114942528,1,B1
"QINGLONG, DATED 1755 A FINE AND VERY RARE 'FAMILLE-ROSE' CORAL-GROUND 'TANG YING' BOWL",394,Qing Qianlong,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420217,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F93bf78432d2a8542880faa226d52764a.jpg&w=560&t=1699729906508,10,Bowl,Qing,1855000,2438000,0,1,0,1855000.0,1,0.859770114942528,1,B1
QINGLONG A YELLOW-GROUND 'FAMILLE-ROSE' BOWL,411,Qing Qianlong,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420255,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F04966ce10c5a9874f982d181e9ddc10a.jpg&w=560&t=1699748436131,18,Bowl,Qing,265000,250160,0,1,0,265000.0,2,1.67372175980975,3,B3
KANGXI A RARE BLUE AND WHITE AND IRON-RED 'DRAGON' BOWL,415,Qing Kangxi,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420289,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2Fec7891941955c70a224723f32da15026.jpg&w=560&t=1699748525647,19,Bowl,Qing,185500,187620,0,1,0,185500.0,3,1.60788177339901,5,B5
KANGXI A FINE DOUCAI 'DRAGON' BOWL,425,Qing Kangxi,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420250,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2Fc01e4ddcbe3ec52c948f162458ebf4dd.jpg&w=560&t=1699748812500,14,Bowl,Qing,116600,125080,0,1,0,116600.0,2,1.67372175980975,3,B3
QINGLONG A PAIR OF IMPERIAL TRIBUTE GUANGZHOU ENAMEL RUBY-RED GROUND BOWLS SEAL,429,Qing Qianlong,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420219,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2Fa298ab6420c7d61320a8e9cb90ff53f5.jpg&w=560&t=1699749222783,13,Bowl,Qing,116600,125080,0,1,0,116600.0,1,0.859770114942528,1,B1
DAOGUANG AN UNDERGLAZE-BLUE AND PUCE-ENAMEL 'IMMORTALS' BOWL,432,Qing  Daoguang,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420330,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F1ffeade1876af729fb88bccbc000b8bc.jpg&w=560&t=1699749576344,13,Bowl,Qing,74200,75048,0,1,0,74200.0,1,0.859770114942528,1,B1
YONGZHENG A BLUE AND WHITE EARLY MING-STYLE BOWL,433,Qing Yongzheng,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420328,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F172c567e59addbb3da87f03d326678a1.jpg&w=560&t=1699749576344,6,Bowl,Qing,53000,75048,0,1,0,53000.0,1,0.859770114942528,1,B1
DAOGUANG A 'FAMILLE-ROSE' BLUE-GROUND MEDALLION BOWL,434,Qing  Daoguang,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420314,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2F0939888d1a1a4132ecbd5b4c6eac956b.jpg&w=560&t=1699755411199,15,Bowl,Qing,74200,75048,0,1,0,74200.0,2,1.67372175980975,3,B3
KANGXI A BLUE AND WHITE LOBED BOWL,439,Qing Kangxi,Sotheby's,2002 Autumn Chinese Works of Art,Autumn Auction 2002,30/10/2002,,https://auction.artron.net/paimai-art55420280,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F494%2Ffbcd2d2d43579f0b68b4369929a05f93.jpg&w=560&t=1699750248602,23,Bowl,Qing,84800,296800,0,1,0,84800.0,3,1.60788177339901,5,B5
Qing Kangxi a fine and rare enamelled peony bowl on a carmine ground,442,Qing Kangxi,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940034,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Fdbf5f75d8cd6b5f65661ff79193c1873.jpg&w=560&t=1699752427499,14,Bowl,Qing,3710000,7424240,0,0,0,3710000.0,2,1.67372175980975,3,B3
Qianlong famille-rose enamelled porcelain 'Nine Peaches and Clouded Bats' and 'Eight Immortals' motif on a floral bowl,443,Qing Qianlong,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940033,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Fcb5185b9e9dea59fe3a5db6cf941db27.jpg&w=560&t=1699752427499,41,Bowl,Qing,2650000,4812400,0,0,0,2650000.0,4,1.23103448275862,6,B6
Qing Yongzheng fine and rare bowl in famille-rose famille-rose with chrysanthemums and plum blossoms,445,Qing Yongzheng,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940035,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Fcaef0c6ed0a2af97a087f87b88c0e175.jpg&w=560&t=1699752427499,10,Bowl,Qing,2279000,2675440,0,0,0,2279000.0,1,0.859770114942528,1,B1
Ming Wanli A fine and rare five-colour bowl with a pearl and a clouded dragon,454,Ming Wanli,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940050,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Fd1179d7bcab84f4ef8e56a4c7d11953f.jpg&w=560&t=1699753171423,15,Bowl,Ming,265000,500320,0,0,0,265000.0,2,0.0234482758620689,2,B2
Ming Jiajing fine and rare bowl in blue and white with a fine and rare decoration of a fine and rare fish in a lotus pond,456,Ming Jiajing,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940071,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2F99ee1302bc5728e9b6148526edac9780.jpg&w=560&t=1699753617123,13,Bowl,Ming,111300,475304,0,0,0,111300.0,1,0.175862068965517,4,B4
qing qianlong a fine and rare bowl with a fine and rare peony bowl on a carmine ground,461,Qing Qianlong,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940025,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Ff4ed89c23d202edc94df048aff724e11.jpg&w=560&t=1699753617123,15,Bowl,Qing,265000,250160,0,0,0,265000.0,2,1.67372175980975,3,B3
qing yongzheng a fine and rare bowl in blue and white with entwined flowers,463,Qing Yongzheng,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940077,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2F0f219358f62793917611b3e1f29436c8.jpg&w=560&t=1699753991483,30,Bowl,Qing,227900,225144,0,0,0,227900.0,4,1.23103448275862,6,B6
Ming Zhengde A fine and rare bowl in blue and white with a darker carving of a double dragon,467,Ming Zhengde,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940069,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2F4abd7bbf8a6e2d9737a591fa1e3dcc2a.jpg&w=560&t=1699753991483,16,Bowl,Ming,132500,187620,0,0,0,132500.0,2,0.0234482758620689,2,B2
Qing Kangxi A fine and rare imperial bowl with a fine and rare decoration of peonies and fruits on a carmine-red ground and enamelled inside,468,Qing Kangxi,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940061,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Fe4816236e9743a07b44e5d111075d0e8.jpg&w=560&t=1699754317596,14,Bowl,Qing,95400,175112,0,0,0,95400.0,2,1.67372175980975,3,B3
The Ming Wanli bowl with a fine and rare five-colour famille-rose,470,Ming Wanli,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940053,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2F1bc4a2755038d11ac871b7841ad36779.jpg&w=560&t=1699754317596,10,Bowl,Ming,132500,150096,0,0,0,132500.0,1,0.175862068965517,4,B4
qing yongzheng famille-rose famille-rose bowl,481,Qing Yongzheng,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940037,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2F2b28ac1d88f229f241b63a20bb76af6b.jpg&w=560&t=1699755012458,12,Bowl,Qing,42400,81302,0,0,0,42400.0,1,0.859770114942528,1,B1
qing qianlong bowl in relief peony and turquoise glaze,484,Qing Qianlong,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940100,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2Ff4ec35042f86fa42032e138afdafe3f3.jpg&w=560&t=1699755024777,26,Bowl,Qing,53000,60038,0,0,0,53000.0,3,1.60788177339901,5,B5
qing daoguang a fine and rare five-colour bowl with a fine and rare dragon and phoenix,485,Qing  Daoguang,Sotheby's,2002 Spring Chinese Works of Art,Spring Auction 2002,05/07/2002,,https://auction.artron.net/paimai-art17940103,https://auction1-img.artimg.net/Img/image?h=560&src=https%3A%2F%2Fimage.artron.net%2Fwd%2Fauction%2F%2F34%2Fart%2F390%2F555fa09bbb68db0c018a4383f6ed86e5.jpg&w=560&t=1699755024777,13,Bowl,Qing,42400,45029,0,0,0,42400.0,1,0.859770114942528,1,B1
Clear yellow land long life boundless bowl,489,Qing,Beijing Hanhai,Spring Auction 2003 - Antiques and Treasures,2003 Major Art Auction,01/09/2003,,https://auction.artron.net/paimai-art21460017,https://image.artron.net/wd/auction//1/art/638/d839235e111d0d3ccf0d93624f18e688.jpg,21,Bowl,Qing,33000,28000,1,1,1,33000.0,3,1.0,5,B5
